LStatus,AIncome,ANumberChildren,GCollateralAmount,GGuarantorNumber,Age,AGender_M,GCollateralType_PER,GCollateralType_REA,GCollateralType_SAV,AMaritalStatus_MAR,AMaritalStatus_SEP,AMaritalStatus_SIN,AMaritalStatus_UNR,AMaritalStatus_WID,AOccupation_MER,AOccupation_OTH,AOccupation_OWN,AOccupation_PRV,AOccupation_SLF,AOccupation_UNI,AEducation_HIGHER,AEducation_LOWER,AHousing_OTH,AHousing_OWN,AHousing_REN,AHousing_WEL
0,43900.0,0,0.0,2,36.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,45300.0,2,0.0,3,43.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,41100.0,2,0.0,2,39.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,26765.6991523926,0,0.0,2,27.83333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,39000.0,0,0.0,3,37.33333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,35300.0,0,0.0,2,30.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,37486.6619659644,2,0.0,2,47.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,46100.0,0,0.0,4,44.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,44300.0,0,0.0,2,40.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,42800.0,0,0.0,2,37.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,46900.0,2,0.0,2,43.83333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,34543.3574368856,0,0.0,2,40.08333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35400.0,0,0.0,2,28.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,46000.0,0,0.0,2,44.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41000.0,2,0.0,2,44.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,42700.0,1,0.0,2,40.16666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,39400.0,0,0.0,2,29.33333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,32476.0364014072,0,0.0,2,35.16666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,45800.0,0,0.0,2,42.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,44800.0,2,0.0,3,44.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29954.2790616978,0,0.0,2,35.41666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,39400.0,0,0.0,2,36.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,38800.0,0,0.0,2,36.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,41600.0,0,0.0,2,43.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,30800.0,0,0.0,2,24.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,35400.0,0,0.0,2,28.58333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,27571.6039653276,0,0.0,2,29.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,48800.0,3,0.0,2,50.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,32126.7181160718,0,0.0,2,40.58333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,38600.0,0,0.0,2,25.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,40300.0,0,0.0,2,38.16666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,40500.0,0,0.0,2,35.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,42600.0,0,0.0,2,45.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,43700.0,1,0.0,2,39.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40800.0,3,0.0,2,45.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,31100.0,0,0.0,2,23.83333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,39900.0,2,0.0,2,39.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,44400.0,0,0.0,2,37.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39000.0,0,0.0,2,41.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,48500.0,3,0.0,2,52.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,41800.0,0,0.0,2,49.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,33500.0,0,0.0,3,21.58333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,36200.0,0,0.0,2,32.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,43900.0,2,0.0,2,51.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,28027.1153791406,0,0.0,2,30.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,45200.0,0,0.0,2,48.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,41400.0,0,0.0,2,45.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,37800.0,0,0.0,2,34.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,37500.0,0,0.0,2,34.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,40000.0,0,0.0,3,36.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,43700.0,0,0.0,2,44.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,43800.0,0,0.0,2,44.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,39300.0,0,0.0,2,39.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,44900.0,2,0.0,2,41.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,35500.0,0,0.0,2,32.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,44900.0,0,0.0,4,44.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44100.0,0,0.0,2,42.66666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,38100.0,0,0.0,2,37.08333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,38000.0,1,0.0,2,34.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,32056.6394396112,0,0.0,2,40.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,39200.0,0,0.0,2,34.16666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,38500.0,0,0.0,2,36.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,48000.0,0,0.0,2,46.58333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38400.0,0,0.0,2,30.83333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,38800.0,0,0.0,2,40.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,48900.0,0,0.0,2,52.33333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,47500.0,0,0.0,2,48.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,38500.0,0,0.0,2,44.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51700.0,0,0.0,2,50.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37500.0,0,0.0,2,31.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48800.0,0,0.0,4,48.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37000.0,0,0.0,2,33.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,32700.0,0,0.0,2,26.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,34600.0,0,0.0,2,29.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,52300.0,0,0.0,2,50.83333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28600.0,0,0.0,3,27.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,40200.0,0,0.0,2,41.91666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,30199.5544377194,2,0.0,2,36.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,39300.0,0,0.0,2,35.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34800.0,0,0.0,2,31.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,39200.0,0,0.0,2,53.41666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,37000.0,0,0.0,2,34.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,34900.0,1,0.0,2,30.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,23472.0012283965,0,0.0,2,20.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,39098.4715918345,1,0.0,2,50.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41200.0,0,0.0,2,43.33333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,37696.8980037557,0,0.0,2,47.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,46900.0,3,0.0,2,44.16666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,50800.0,2,0.0,2,53.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,37600.0,0,0.0,2,31.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29800.0,0,0.0,2,22.58333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,36000.0,0,0.0,2,26.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,47800.0,0,0.0,2,45.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,40200.0,2,0.0,2,37.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,41100.0,1,0.0,2,37.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,32200.0,0,0.0,2,40.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,48800.0,0,0.0,2,48.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35800.0,1,0.0,2,31.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,39100.0,2,0.0,2,51.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,32827.5049101112,0,0.0,2,42.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,32624.8112247267,0,0.0,2,41.76793782,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,37300.0,2,0.0,2,33.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,44000.0,0,0.0,2,45.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,46100.0,0,0.0,2,43.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,49700.0,0,0.0,2,40.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,38900.0,0,0.0,2,34.58333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,35946.006138751,0,0.0,2,49.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,35900.0,0,0.0,3,26.83333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52700.0,1,0.0,2,52.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,45400.0,2,0.0,2,52.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,44200.0,0,0.0,2,46.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,36700.0,0,0.0,2,31.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38600.0,2,0.0,2,34.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42700.0,0,0.0,2,42.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,35800.0,0,0.0,2,35.41666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,38800.0,2,0.0,2,38.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,29253.4922676584,0,0.0,2,33.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,44000.0,0,0.0,3,49.91666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,43200.0,0,0.0,2,38.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38600.0,0,0.0,2,33.83333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,47800.0,0,0.0,2,46.16666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38900.0,0,0.0,2,33.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,43000.0,0,0.0,2,52.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,32195.7216829505,2,0.0,2,34.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,38200.0,0,0.0,2,33.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,46000.0,2,0.0,2,43.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,34000.0,0,0.0,3,23.91666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,42200.0,0,0.0,6,44.83333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,38600.0,0,0.0,2,36.33333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,43500.0,0,0.0,2,41.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,43500.0,0,0.0,2,39.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41100.0,0,0.0,2,42.16666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,46200.0,0,0.0,2,48.33333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,41700.0,0,0.0,2,37.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,37300.0,0,0.0,2,37.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,34300.0,0,0.0,2,30.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,40300.0,0,0.0,2,44.08333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,30400.0,0,0.0,2,36.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,37200.0,1,0.0,2,37.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,31100.0,0,0.0,2,45.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,35700.0,0,0.0,2,30.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,36700.0,0,0.0,2,29.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,40900.0,0,0.0,2,34.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,39600.0,0,0.0,2,33.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39624.0616863128,0,0.0,2,52.16666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,35735.7701009597,0,0.0,2,49.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,48000.0,0,0.0,2,47.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36700.0,1,0.0,2,32.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,39700.0,1,0.0,2,36.66666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,31700.0,0,0.0,5,37.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,46700.0,2,0.0,2,43.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,34600.0,0,0.0,2,27.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45900.0,0,0.0,2,50.25,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,30800.0,0,0.0,2,25.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,38700.0,0,0.0,2,31.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,33100.0,2,0.0,7,45.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,40100.0,0,0.0,2,52.58333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,27255.1747948539,0,0.0,2,22.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,41100.0,0,0.0,2,40.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,46400.0,2,0.0,2,49.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,42400.0,0,0.0,2,41.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,46400.0,0,0.0,2,50.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,39100.0,1,0.0,2,39.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,45000.0,1,0.0,2,48.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,34700.0,2,0.0,2,30.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,46700.0,0,0.0,2,52.16666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,28762.9415114103,0,0.0,2,32.58333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,43900.0,2,0.0,2,45.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,47900.0,0,0.0,2,52.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,42300.0,3,0.0,2,47.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,39400.0,0,0.0,2,38.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,39900.0,2,0.0,3,40.41666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,37300.0,0,0.0,2,25.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51500.0,0,0.0,2,48.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,36500.0,0,0.0,2,34.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,41200.0,0,0.0,2,37.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46400.0,0,0.0,2,48.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,34300.0,0,0.0,2,32.58333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,41500.0,0,0.0,2,37.58333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,35900.0,0,0.0,2,30.41666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41100.0,2,0.0,2,45.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,49000.0,2,0.0,2,48.58333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49000.0,2,0.0,2,48.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,46500.0,0,0.0,2,48.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,32500.0,3,0.0,2,51.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,38700.0,1,0.0,2,33.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46300.0,2,0.0,2,42.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,44000.0,2,0.0,2,46.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,30900.3412317588,0,0.0,3,37.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,33100.0,1,0.0,2,33.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37100.0,0,0.0,2,31.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,35800.0,2,0.0,2,26.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,37241.3865899427,0,0.0,2,46.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43600.0,1,0.0,2,39.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44500.0,0,0.0,2,44.41666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,37907.1340415471,0,0.0,2,48.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,37100.0,0,0.0,2,34.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,35600.0,0,0.0,2,25.41666667,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,37000.0,1,0.0,2,35.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,50000.0,2,0.0,2,45.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,45600.0,0,0.0,2,44.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42500.0,2,0.0,2,40.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,36200.0,0,0.0,2,33.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,13100.0,0,0.0,3,26.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,45600.0,0,0.0,2,45.41666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,44900.0,1,0.0,2,44.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,49600.0,0,0.0,2,47.91666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,40700.0,0,0.0,2,37.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,41800.0,1,0.0,2,38.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,30900.0,4,0.0,2,42.41666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,37200.0,0,0.0,3,36.83333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,52700.0,2,0.0,2,52.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,31900.0,0,0.0,2,43.58333333,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,111800.0,3,0.0,2,49.91666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,38200.0,0,0.0,3,33.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,21800.0,3,0.0,2,39.83333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,41400.0,0,0.0,3,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,39700.0,0,0.0,2,36.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,35600.0,0,0.0,2,29.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
